t, portAccel, starAccel, portVel, starVel, portDist, starDist, xPos, yPos, theta
50.570000,0.599595,0.349764,82.000425,47.833581,15887.613040,9267.774274,32.891580,-60.259934,-220.661292
50.580000,0.599389,0.349643,82.006421,47.837079,15892.533426,9270.644498,30.744081,-63.509803,-220.729631
50.590000,0.599182,0.349523,82.012414,47.840575,15897.454170,9273.514933,28.377765,-66.604341,-220.797975
50.600000,0.598976,0.349403,82.018406,47.844070,15902.375275,9276.385577,25.803813,-69.528826,-220.866323
50.610000,0.598770,0.349282,82.024396,47.847564,15907.296739,9279.256431,23.034402,-72.269339,-220.934677
50.620000,0.598564,0.349162,82.030384,47.851057,15912.218562,9282.127494,20.082635,-74.812830,-221.003036
50.630000,0.598357,0.349042,82.036369,47.854549,15917.140744,9284.998767,16.962490,-77.147178,-221.071399
50.640000,0.598151,0.348922,82.042353,47.858039,15922.063285,9287.870250,13.688748,-79.261253,-221.139768
50.650000,0.597945,0.348801,82.048334,47.861528,15926.986185,9290.741941,10.276925,-81.144967,-221.208141
50.660000,0.597739,0.348681,82.054314,47.865016,15931.909444,9293.613842,6.743198,-82.789322,-221.276520
50.670000,0.597534,0.348561,82.060291,47.868503,15936.833061,9296.485952,3.104330,-84.186454,-221.344904
50.680000,0.597328,0.348441,82.066267,47.871989,15941.757037,9299.358272,-0.622413,-85.329672,-221.413292
50.690000,0.597122,0.348321,82.072240,47.875473,15946.681372,9302.230800,-4.419337,-86.213488,-221.481686
50.700000,0.596917,0.348201,82.078211,47.878957,15951.606064,9305.103538,-8.268413,-86.833645,-221.550084
50.710000,0.596711,0.348081,82.084180,47.882439,15956.531115,9307.976484,-12.151354,-87.187140,-221.618488
50.720000,0.596505,0.347962,82.090147,47.885919,15961.456524,9310.849639,-16.049707,-87.272234,-221.686896
50.730000,0.596300,0.347842,82.096112,47.889399,15966.382291,9313.723003,-19.944940,-87.088465,-221.755310
50.740000,0.596095,0.347722,82.102075,47.892877,15971.308415,9316.596576,-23.818528,-86.636649,-221.823728
50.750000,0.595889,0.347602,82.108036,47.896355,15976.234898,9319.470357,-27.652042,-85.918878,-221.892151
50.760000,0.595684,0.347482,82.113995,47.899831,15981.161737,9322.344347,-31.427239,-84.938509,-221.960580
50.770000,0.595479,0.347363,82.119952,47.903305,15986.088934,9325.218545,-35.126146,-83.700150,-222.029013
50.780000,0.595274,0.347243,82.125907,47.906779,15991.016489,9328.092952,-38.731146,-82.209638,-222.097451
50.790000,0.595069,0.347124,82.131860,47.910251,15995.944400,9330.967567,-42.225063,-80.474012,-222.165894
50.800000,0.594864,0.347004,82.137810,47.913723,16000.872669,9333.842390,-45.591245,-78.501481,-222.234343
50.810000,0.594659,0.346885,82.143759,47.917193,16005.801295,9336.717422,-48.813641,-76.301382,-222.302796
50.820000,0.594454,0.346765,82.149706,47.920662,16010.730277,9339.592661,-51.876878,-73.884143,-222.371254
50.830000,0.594250,0.346646,82.155650,47.924129,16015.659616,9342.468109,-54.766338,-71.261226,-222.439717
50.840000,0.594045,0.346526,82.161593,47.927596,16020.589311,9345.343765,-57.468223,-68.445077,-222.508185
50.850000,0.593840,0.346407,82.167533,47.931061,16025.519363,9348.219629,-59.969625,-65.449068,-222.576658
50.860000,0.593636,0.346288,82.173472,47.934525,16030.449772,9351.095700,-62.258586,-62.287433,-222.645136
50.870000,0.593432,0.346168,82.179408,47.937988,16035.380536,9353.971979,-64.324156,-58.975197,-222.713619
50.880000,0.593227,0.346049,82.185342,47.941450,16040.311657,9356.848466,-66.156444,-55.528111,-222.782106
50.890000,0.593023,0.345930,82.191274,47.944910,16045.243133,9359.725161,-67.746671,-51.962573,-222.850599
50.900000,0.592819,0.345811,82.197205,47.948369,16050.174965,9362.602063,-69.087205,-48.295550,-222.919097
50.910000,0.592614,0.345692,82.203133,47.951828,16055.107153,9365.479173,-70.171602,-44.544502,-222.987599
50.920000,0.592410,0.345573,82.209059,47.955284,16060.039697,9368.356490,-70.994640,-40.727292,-223.056107
50.930000,0.592206,0.345454,82.214983,47.958740,16064.972596,9371.234014,-71.552338,-36.862108,-223.124619
50.940000,0.592002,0.345335,82.220905,47.962195,16069.905850,9374.111746,-71.841979,-32.967370,-223.193137
50.950000,0.591799,0.345216,82.226825,47.965648,16074.839460,9376.989685,-71.862127,-29.061648,-223.261659
50.960000,0.591595,0.345097,82.232743,47.969100,16079.773424,9379.867831,-71.612626,-25.163569,-223.330186
50.970000,0.591391,0.344978,82.238659,47.972551,16084.707744,9382.746184,-71.094611,-21.291732,-223.398719
50.980000,0.591187,0.344859,82.244573,47.976001,16089.642418,9385.624744,-70.310496,-17.464615,-223.467256
50.990000,0.590984,0.344741,82.250485,47.979450,16094.577447,9388.503511,-69.263966,-13.700491,-223.535798
51.000000,0.590780,0.344622,82.256395,47.982897,16099.512831,9391.382485,-67.959960,-10.017339,-223.604345
51.010000,0.590577,0.344503,82.262303,47.986343,16104.448569,9394.261665,-66.404647,-6.432755,-223.672897
51.020000,0.590373,0.344384,82.268208,47.989788,16109.384662,9397.141053,-64.605401,-2.963873,-223.741454
51.030000,0.590170,0.344266,82.274112,47.993232,16114.321108,9400.020647,-62.570758,0.372720,-223.810015
51.040000,0.589967,0.344147,82.280014,47.996675,16119.257909,9402.900447,-60.310386,3.561064,-223.878582
51.050000,0.589764,0.344029,82.285913,48.000116,16124.195064,9405.780454,-57.835032,6.585898,-223.947154
51.060000,0.589561,0.343910,82.291811,48.003556,16129.132573,9408.660667,-55.156474,9.432742,-224.015730
51.070000,0.589358,0.343792,82.297707,48.006996,16134.070435,9411.541087,-52.287464,12.087957,-224.084312
51.080000,0.589155,0.343674,82.303600,48.010433,16139.008651,9414.421713,-49.241670,14.538817,-224.152898
51.090000,0.588952,0.343555,82.309492,48.013870,16143.947221,9417.302545,-46.033610,16.773567,-224.221489
51.100000,0.588749,0.343437,82.315381,48.017306,16148.886144,9420.183584,-42.678579,18.781482,-224.290085
51.110000,0.588546,0.343319,82.321269,48.020740,16153.825420,9423.064828,-39.192585,20.552915,-224.358686
51.120000,0.588343,0.343200,82.327154,48.024173,16158.765049,9425.946279,-35.592262,22.079349,-224.427292
51.130000,0.588141,0.343082,82.333038,48.027605,16163.705031,9428.827935,-31.894802,23.353435,-224.495903
51.140000,0.587938,0.342964,82.338919,48.031036,16168.645366,9431.709797,-28.117863,24.369026,-224.564519
51.150000,0.587736,0.342846,82.344798,48.034466,16173.586054,9434.591865,-24.279492,25.121212,-224.633140
51.160000,0.587533,0.342728,82.350676,48.037894,16178.527095,9437.474139,-20.398034,25.606338,-224.701765
51.170000,0.587331,0.342610,82.356551,48.041322,16183.468488,9440.356618,-16.492049,25.822029,-224.770396
51.180000,0.587129,0.342492,82.362424,48.044748,16188.410233,9443.239303,-12.580218,25.767195,-224.839031
51.190000,0.586927,0.342374,82.368296,48.048173,16193.352331,9446.122193,-8.681259,25.442041,-224.907671
51.200000,0.586724,0.342256,82.374165,48.051596,16198.294781,9449.005289,-4.813832,24.848068,-224.976316
51.210000,0.586522,0.342138,82.380032,48.055019,16203.237583,9451.888590,-0.996456,23.988061,-225.044966
51.220000,0.586320,0.342020,82.385898,48.058440,16208.180737,9454.772096,2.752586,22.866081,-225.113621
51.230000,0.586119,0.341902,82.391761,48.061860,16213.124242,9457.655808,6.415330,21.487445,-225.182281
51.240000,0.585917,0.341785,82.397622,48.065279,16218.068100,9460.539725,9.974220,19.858700,-225.250946
51.250000,0.585715,0.341667,82.403481,48.068697,16223.012309,9463.423847,13.412192,17.987593,-225.319615
51.260000,0.585513,0.341549,82.409338,48.072114,16227.956869,9466.308174,16.712753,15.883035,-225.388290
51.270000,0.585312,0.341432,82.415193,48.075529,16232.901781,9469.192705,19.860065,13.555059,-225.456969
51.280000,0.585110,0.341314,82.421046,48.078944,16237.847043,9472.077442,22.839018,11.014770,-225.525653
51.290000,0.584909,0.341197,82.426898,48.082357,16242.792657,9474.962383,25.635301,8.274297,-225.594342
51.300000,0.584707,0.341079,82.432747,48.085769,16247.738622,9477.847529,28.235478,5.346728,-225.663036
51.310000,0.584506,0.340962,82.438594,48.089180,16252.684938,9480.732880,30.627044,2.246057,-225.731735
51.320000,0.584304,0.340844,82.444439,48.092589,16257.631604,9483.618436,32.798493,-1.012890,-225.800439
51.330000,0.584103,0.340727,82.450282,48.095998,16262.578621,9486.504195,34.739367,-4.414522,-225.869148
51.340000,0.583902,0.340610,82.456123,48.099405,16267.525988,9489.390160,36.440314,-7.942560,-225.937861
51.350000,0.583701,0.340492,82.461962,48.102811,16272.473706,9492.276328,37.893126,-11.580112,-226.006579
51.360000,0.583500,0.340375,82.467799,48.106216,16277.421774,9495.162701,39.090783,-15.309754,-226.075302
51.370000,0.583299,0.340258,82.473634,48.109620,16282.370192,9498.049279,40.027488,-19.113617,-226.144030
51.380000,0.583098,0.340141,82.479467,48.113022,16287.318960,9500.936060,40.698693,-22.973467,-226.212763
51.390000,0.582897,0.340023,82.485298,48.116424,16292.268078,9503.823045,41.101121,-26.870797,-226.281501
51.400000,0.582697,0.339906,82.491127,48.119824,16297.217545,9506.710235,41.232785,-30.786913,-226.350244
51.410000,0.582496,0.339789,82.496954,48.123223,16302.167363,9509.597628,41.092997,-34.703024,-226.418991
51.420000,0.582295,0.339672,82.502779,48.126621,16307.117529,9512.485225,40.682372,-38.600334,-226.487743
51.430000,0.582095,0.339555,82.508602,48.130018,16312.068045,9515.373026,40.002823,-42.460129,-226.556501
51.440000,0.581894,0.339438,82.514423,48.133413,16317.018911,9518.261031,39.057559,-46.263870,-226.625263
51.450000,0.581694,0.339321,82.520242,48.136808,16321.970125,9521.149240,37.851062,-49.993280,-226.694030
51.460000,0.581494,0.339205,82.526059,48.140201,16326.921689,9524.037652,36.389071,-53.630434,-226.762801
51.470000,0.581293,0.339088,82.531873,48.143593,16331.873601,9526.926267,34.678557,-57.157843,-226.831578
51.480000,0.581093,0.338971,82.537686,48.146984,16336.825862,9529.815086,32.727685,-60.558538,-226.900359
51.490000,0.580893,0.338854,82.543497,48.150373,16341.778472,9532.704109,30.545776,-63.816156,-226.969145
51.500000,0.580693,0.338738,82.549306,48.153762,16346.731431,9535.593335,28.143268,-66.915014,-227.037937
51.510000,0.580493,0.338621,82.555113,48.157149,16351.684737,9538.482763,25.531660,-69.840186,-227.106732
51.520000,0.580293,0.338504,82.560918,48.160536,16356.638392,9541.372396,22.723461,-72.577576,-227.175533
51.530000,0.580093,0.338388,82.566721,48.163921,16361.592396,9544.262231,19.732130,-75.113988,-227.244339
51.540000,0.579894,0.338271,82.572522,48.167304,16366.546747,9547.152269,16.572009,-77.437186,-227.313149
51.550000,0.579694,0.338155,82.578321,48.170687,16371.501446,9550.042510,13.258258,-79.535954,-227.381965
51.560000,0.579494,0.338038,82.584118,48.174069,16376.456493,9552.932954,9.806781,-81.400153,-227.450785
51.570000,0.579295,0.337922,82.589913,48.177449,16381.411888,9555.823601,6.234149,-83.020770,-227.519610
51.580000,0.579095,0.337805,82.595706,48.180828,16386.367630,9558.714451,2.557523,-84.389957,-227.588439
51.590000,0.578896,0.337689,82.601497,48.184206,16391.323720,9561.605504,-1.205431,-85.501076,-227.657274
51.600000,0.578696,0.337573,82.607286,48.187583,16396.280157,9564.496759,-5.036626,-86.348727,-227.726113
51.610000,0.578497,0.337457,82.613073,48.190959,16401.236942,9567.388216,-8.917640,-86.928777,-227.794958
51.620000,0.578298,0.337340,82.618858,48.194334,16406.194073,9570.279876,-12.829804,-87.238378,-227.863807
51.630000,0.578099,0.337224,82.624641,48.197707,16411.151552,9573.171738,-16.754294,-87.275986,-227.932660
51.640000,0.577900,0.337108,82.630422,48.201079,16416.109377,9576.063803,-20.672220,-87.041361,-228.001519
51.650000,0.577701,0.336992,82.636201,48.204450,16421.067549,9578.956070,-24.564717,-86.535578,-228.070383
51.660000,0.577502,0.336876,82.641978,48.207820,16426.026068,9581.848539,-28.413036,-85.761017,-228.139251
51.670000,0.577303,0.336760,82.647753,48.211189,16430.984933,9584.741211,-32.198634,-84.721351,-228.208124
51.680000,0.577104,0.336644,82.653526,48.214557,16435.944144,9587.634084,-35.903264,-83.421535,-228.277002
51.690000,0.576905,0.336528,82.659297,48.217923,16440.903702,9590.527160,-39.509064,-81.867776,-228.345885
51.700000,0.576706,0.336412,82.665066,48.221288,16445.863606,9593.420437,-42.998641,-80.067507,-228.414772
51.710000,0.576508,0.336296,82.670833,48.224652,16450.823856,9596.313916,-46.355156,-78.029353,-228.483665
51.720000,0.576309,0.336180,82.676598,48.228015,16455.784452,9599.207597,-49.562406,-75.763086,-228.552562
51.730000,0.576111,0.336065,82.682361,48.231377,16460.745394,9602.101480,-52.604902,-73.279584,-228.621464
51.740000,0.575912,0.335949,82.688122,48.234738,16465.706681,9604.995564,-55.467943,-70.590772,-228.690371
51.750000,0.575714,0.335833,82.693881,48.238097,16470.668314,9607.889850,-58.137691,-67.709572,-228.759282
51.760000,0.575516,0.335718,82.699638,48.241456,16475.630292,9610.784337,-60.601231,-64.649836,-228.828199
51.770000,0.575318,0.335602,82.705393,48.244813,16480.592616,9613.679026,-62.846641,-61.426283,-228.897120
51.780000,0.575120,0.335486,82.711147,48.248169,16485.555284,9616.573916,-64.863048,-58.054427,-228.966046
51.790000,0.574922,0.335371,82.716898,48.251524,16490.518298,9619.469007,-66.640677,-54.550503,-229.034976
51.800000,0.574724,0.335255,82.722647,48.254877,16495.481657,9622.364300,-68.170904,-50.931386,-229.103912
51.810000,0.574526,0.335140,82.728394,48.258230,16500.445361,9625.259794,-69.446295,-47.214515,-229.172852
51.820000,0.574328,0.335025,82.734140,48.261581,16505.409409,9628.155489,-70.460642,-43.417808,-229.241797
51.830000,0.574130,0.334909,82.739883,48.264932,16510.373802,9631.051385,-71.208997,-39.559570,-229.310747
51.840000,0.573932,0.334794,82.745624,48.268281,16515.338540,9633.947481,-71.687693,-35.658412,-229.379702
51.850000,0.573735,0.334679,82.751363,48.271629,16520.303621,9636.843779,-71.894364,-31.733160,-229.448661
51.860000,0.573537,0.334563,82.757101,48.274975,16525.269047,9639.740278,-71.827957,-27.802758,-229.517626
51.870000,0.573339,0.334448,82.762836,48.278321,16530.234818,9642.636977,-71.488735,-23.886186,-229.586595
51.880000,0.573142,0.334333,82.768570,48.281666,16535.200932,9645.533877,-70.878283,-20.002362,-229.655568
51.890000,0.572945,0.334218,82.774301,48.285009,16540.167390,9648.430977,-69.999491,-16.170050,-229.724547
51.900000,0.572747,0.334103,82.780030,48.288351,16545.134192,9651.328279,-68.856552,-12.407774,-229.793530
51.910000,0.572550,0.333988,82.785758,48.291692,16550.101337,9654.225780,-67.454933,-8.733725,-229.862519
51.920000,0.572353,0.333873,82.791483,48.295032,16555.068826,9657.123482,-65.801354,-5.165675,-229.931511
51.930000,0.572156,0.333758,82.797207,48.298371,16560.036659,9660.021384,-63.903753,-1.720888,-230.000509
51.940000,0.571959,0.333643,82.802928,48.301708,16565.004834,9662.919487,-61.771254,1.583962,-230.069512
51.950000,0.571762,0.333528,82.808648,48.305045,16569.973353,9665.817789,-59.414117,4.732870,-230.138519
51.960000,0.571565,0.333413,82.814366,48.308380,16574.942215,9668.716292,-56.843691,7.710581,-230.207531
51.970000,0.571368,0.333298,82.820081,48.311714,16579.911420,9671.614995,-54.072361,10.502664,-230.276548
51.980000,0.571171,0.333183,82.825795,48.315047,16584.880968,9674.513898,-51.113488,13.095577,-230.345569
51.990000,0.570975,0.333069,82.831507,48.318379,16589.850858,9677.413001,-47.981344,15.476740,-230.414595
52.000000,0.570778,0.332954,82.837216,48.321710,16594.821091,9680.312303,-44.691044,17.634592,-230.483626
52.010000,0.570581,0.332839,82.842924,48.325039,16599.791667,9683.211806,-41.258474,19.558648,-230.552662
52.020000,0.570385,0.332725,82.848630,48.328368,16604.762584,9686.111508,-37.700212,21.239553,-230.621703
52.030000,0.570188,0.332610,82.854334,48.331695,16609.733844,9689.011409,-34.033452,22.669121,-230.690748
52.040000,0.569992,0.332495,82.860036,48.335021,16614.705447,9691.911510,-30.275917,23.840384,-230.759798
52.050000,0.569796,0.332381,82.865736,48.338346,16619.677391,9694.811811,-26.445776,24.747621,-230.828853
52.060000,0.569600,0.332266,82.871434,48.341670,16624.649677,9697.712311,-22.561555,25.386385,-230.897912
52.070000,0.569403,0.332152,82.877130,48.344992,16629.622305,9700.613011,-18.642049,25.753529,-230.966976
52.080000,0.569207,0.332038,82.882824,48.348314,16634.595274,9703.513910,-14.706230,25.847221,-231.036045
52.090000,0.569011,0.331923,82.888516,48.351634,16639.568585,9706.415008,-10.773154,25.666952,-231.105119
52.100000,0.568815,0.331809,82.894206,48.354953,16644.542237,9709.316305,-6.861873,25.213539,-231.174198
52.110000,0.568619,0.331695,82.899894,48.358272,16649.516231,9712.217801,-2.991336,24.489122,-231.243281
52.120000,0.568424,0.331580,82.905580,48.361588,16654.490566,9715.119497,0.819697,23.497158,-231.312369
52.130000,0.568228,0.331466,82.911264,48.364904,16659.465242,9718.021391,4.552747,22.242397,-231.381462
52.140000,0.568032,0.331352,82.916947,48.368219,16664.440258,9720.923484,8.189709,20.730867,-231.450559
52.150000,0.567837,0.331238,82.922627,48.371532,16669.415616,9723.825776,11.712937,18.969843,-231.519661
52.160000,0.567641,0.331124,82.928305,48.374845,16674.391314,9726.728267,15.105329,16.967809,-231.588768
52.170000,0.567446,0.331010,82.933982,48.378156,16679.367353,9729.630956,18.350414,14.734423,-231.657880
52.180000,0.567250,0.330896,82.939656,48.381466,16684.343733,9732.533844,21.432428,12.280466,-231.726996
52.190000,0.567055,0.330782,82.945329,48.384775,16689.320452,9735.436931,24.336393,9.617793,-231.796117
52.200000,0.566860,0.330668,82.950999,48.388083,16694.297512,9738.340216,27.048189,6.759276,-231.865243
52.210000,0.566664,0.330554,82.956668,48.391390,16699.274912,9741.243699,29.554624,3.718740,-231.934374
52.220000,0.566469,0.330440,82.962335,48.394695,16704.252652,9744.147381,31.843499,0.510897,-232.003509
52.230000,0.566274,0.330327,82.967999,48.398000,16709.230732,9747.051261,33.903664,-2.848722,-232.072649
52.240000,0.566079,0.330213,82.973662,48.401303,16714.209152,9749.955339,35.725078,-6.343847,-232.141794
